order_id,customer_id,platform,city,category,quantity,mrp,selling_price,discount_percent,delivery_fee,promised_time,delivery_time,order_value,payment_mode,membership,coupon_used,weekend,rating,delivery_partner
10614,C1028,Zepto,Mumbai,Dairy,3,400,360.0,10,59.0,15,10,2880.0,Wallet,Gold,No,Yes,2.0,Rider C
10615,C1107,Instamart,Mumbai,Vegetables,7,54,48.6,10,19.0,20,15,48.6,UPI,None,Yes,Yes,1.0,Rider C
10616,C1039,Zepto,Pune,fruit,3,907,680.25,25,19.0,15,29,2721.0,Card,Gold,Yes,Yes,2.0,Rider B
10617,C1078,Blinkit,Bengaluru,Personal Care,3,396,396.0,0,,10,14,2772.0,COD,Gold,Yes,No,3.0,Rider A
10618,C1064,Zepto,Delhi,Dairy,4,117,117.0,0,59.0,30,48,234.0,Card,Gold,Yes,No,,Rider C
10619,C1012,Zepto,Mumbai,Fruits,8,364,254.8,30,59.0,30,47,1528.8,Wallet,Gold,Yes,No,5.0,Rider B
10620,C1250,Blinkit,Bengaluru,Beverages,8,894,670.5,25,39.0,30,39,2682.0,COD,Silver,Yes,Yes,3.0,Rider B
10621,C1043,Zepto,Pune,Fruits,7,974,925.3,5,39.0,30,29,2775.9,Wallet,,Yes,No,1.0,Rider A
10622,C1074,Zepto,Bengaluru,Beverages,3,414,351.9,15,19.0,20,36,703.8,COD,None,No,No,3.0,Rider D
10623,C1162,Blinkit,Mumbai,Snacks,2,222,199.8,10,0.0,10,5,399.6,COD,None,Yes,Yes,2.0,Rider B
10624,C1092,blinkit,Delhi,Personal Care,1,897,852.15,5,0.0,20,32,5965.05,UPI,Gold,Yes,Yes,2.0,Rider A
10625,C1268,Zepto,Chennai,Beverages,2,653,522.4,20,19.0,30,35,2089.6,Wallet,Gold,Yes,No,,Rider C
10626,C1038,Blinkit,Delhi,Fruits,4,138,110.4,20,49.0,15,12,662.4,COD,None,Yes,No,3.0,Rider D
10627,C1028,BigBasket Now,Chennai,Household,7,653,522.4,20,19.0,30,37,1044.8,Wallet,None,No,No,,Rider A
10628,C1118,Blinkit,,Vegetables,3,820,820.0,0,29.0,15,17,4920.0,UPI,Gold,Yes,Yes,3.0,Rider E
10629,C1017,Zepto,Pune,Personal Care,6,177,141.6,20,29.0,25,20,424.8,UPI,Gold,Yes,No,5.0,Rider E
10630,C1110,Instamart,Bengaluru,Household,6,896,851.2,5,59.0,30,36,6809.6,Wallet,Silver,Yes,Yes,1.0,Rider E
10631,C1185,,Hyderabad,Personal Care,8,612,428.4,30,39.0,15,25,1713.6,UPI,None,No,Yes,1.0,Rider D
10632,C1277,Zepto,Hyderabad,Dairy,7,734,660.6,10,49.0,25,43,1981.8,COD,Gold,No,No,4.0,Rider E
10633,C1108,Zepto,Hyderabad,Snacks,1,735,551.25,25,0.0,10,22,1653.75,Wallet,None,Yes,No,3.0,Rider A
10634,C1120,Instamart,Chennai,Beverages,2,567,538.65,5,,30,31,3770.55,COD,Gold,No,No,5.0,Rider D
10635,C1092,Zepto,Mumbai,Snacks,6,727,690.65,5,39.0,20,37,1381.3,Wallet,Gold,Yes,No,1.0,Rider D
10636,C1053,Instamart,Hyderabad,Beverages,3,871,696.8,20,49.0,25,22,696.8,Wallet,Gold,No,No,3.0,Rider B
10637,C1172,Instamart,Chennai,Vegetables,2,323,226.1,30,29.0,20,25,1356.6,UPI,Gold,Yes,Yes,4.0,Rider D
10638,C1124,BigBasket Now,Pune,Household,3,486,461.7,5,0.0,10,19,2308.5,Card,Gold,No,Yes,2.0,Rider D
10639,C1155,BigBasket Now,Hyderabad,Beverages,4,463,347.25,25,49.0,20,21,347.25,COD,None,Yes,Yes,4.0,Rider A
10640,C1012,Blinkit,Pune,Dairy,4,325,260.0,20,,15,23,2080.0,COD,Silver,Yes,No,3.0,Rider A
10641,C1262,Zepto,Pune,Fruits,6,1140,855.0,25,19.0,10,26,2565.0,UPI,None,No,No,4.0,Rider A
10642,C1230,Instamart,Mumbai,Dairy,7,59,47.2,20,29.0,10,13,377.6,Wallet,Gold,No,No,1.0,Rider D
10643,C1004,Zepto,Pune,Dairy,3,650,455.0,30,29.0,15,16,3640.0,UPI,None,No,Yes,4.0,Rider B
10644,C1270,Zepto,Hyderabad,Beverages,5,929,836.1,10,0.0,25,41,836.1,UPI,Silver,No,Yes,2.0,Rider B
10645,C1267,Zepto,Bengaluru,Beverages,8,77,73.15,5,0.0,30,33,585.2,UPI,Silver,Yes,No,,Rider E
10646,C1073,BigBasket Now,Chennai,Vegetables,2,1080,972.0,10,29.0,30,32,4860.0,Wallet,None,No,Yes,5.0,Rider B
10647,C1290,Blinkit,Pune,Household,6,158,142.2,10,49.0,30,48,853.2,Wallet,Silver,Yes,No,2.0,Rider E
10648,C1201,BigBasket Now,Hyderabad,Personal Care,8,1031,876.35,15,19.0,20,24,5258.1,Card,None,Yes,Yes,4.0,Rider A
10649,C1149,Zepto,Hyderabad,Snacks,6,586,498.1,15,0.0,30,27,996.2,Card,None,No,Yes,2.0,Rider B
10650,C1165,,Hyderabad,Vegetables,5,1033,981.35,5,49.0,20,33,1962.7,Wallet,None,No,No,4.0,Rider C
10651,C1002,BigBasket Now,Bengaluru,Snacks,8,82,77.9,5,59.0,25,40,623.2,COD,Gold,Yes,No,,Rider B
10652,C1200,Instamart,Delhi,Dairy,2,718,718.0,0,49.0,20,23,718.0,COD,None,Yes,No,2.0,Rider C
10653,C1227,Instamart,Hyderabad,Personal Care,2,500,425.0,15,59.0,15,26,425.0,UPI,Gold,No,No,4.0,Rider B
10654,C1237,Blinkit,Delhi,Personal Care,3,330,280.5,15,39.0,15,21,841.5,UPI,Silver,Yes,Yes,2.0,Rider A
10655,C1011,Blinkit,Pune,Dairy,6,177,132.75,25,29.0,30,34,132.75,COD,None,Yes,No,3.0,Rider E
10656,C1113,Zepto,Pune,Snacks,8,713,677.35,5,39.0,25,31,3386.75,Card,Silver,Yes,Yes,,Rider C
10657,C1072,BigBasket Now,Bengaluru,Fruits,6,904,678.0,25,49.0,20,26,3390.0,COD,Gold,Yes,Yes,3.0,Rider D
10658,C1173,BigBasket Now,Chennai,Vegetables,8,633,633.0,0,49.0,20,15,1899.0,Wallet,Silver,No,No,5.0,Rider D
10659,C1192,BigBasket Now,Chennai,Personal Care,2,1020,918.0,10,39.0,30,31,5508.0,Wallet,None,Yes,No,5.0,Rider A
10660,C1022,BigBasket Now,Delhi,Beverages,2,478,430.2,10,19.0,25,43,1290.6,Card,None,No,No,5.0,Rider C
10661,C1249,Zepto,Pune,Household,3,1042,729.4,30,19.0,25,33,729.4,Wallet,None,No,No,5.0,Rider B
10662,C1053,Instamart,Bengaluru,Fruits,5,796,557.2,30,0.0,25,38,1114.4,Card,None,No,No,4.0,Rider D
10663,C1214,,Mumbai,Dairy,3,955,716.25,25,39.0,15,21,2865.0,UPI,Gold,Yes,No,2.0,Rider D
10664,C1063,BigBasket Now,Pune,Personal Care,3,1062,743.4,30,0.0,15,18,4460.4,COD,Gold,Yes,Yes,3.0,Rider C
10665,C1192,Zepto,Chennai,Beverages,2,778,583.5,25,49.0,15,33,4084.5,Wallet,Gold,No,No,3.0,Rider B
10666,C1081,BigBasket Now,Hyderabad,Household,3,876,700.8,20,39.0,15,10,2803.2,COD,Gold,No,Yes,1.0,Rider A
10667,C1088,BigBasket Now,Mumbai,Fruits,6,660,594.0,10,0.0,20,31,3564.0,COD,None,Yes,No,1.0,Rider D
10668,C1024,Instamart,Pune,Dairy,2,1060,795.0,25,29.0,10,9,2385.0,UPI,Gold,No,No,,Rider A
10669,C1232,Instamart,Hyderabad,Beverages,8,219,153.3,30,39.0,20,16,766.5,Wallet,None,No,No,3.0,Rider D
10670,C1096,BigBasket Now,Bengaluru,Dairy,2,863,819.85,5,49.0,10,16,3279.4,UPI,None,No,Yes,2.0,Rider B
10671,C1168,Instamart,Delhi,Snacks,4,1029,977.55,5,,30,34,7820.4,Wallet,Gold,No,Yes,,Rider C
10672,C1096,BigBasket Now,Pune,Snacks,5,1113,946.05,15,39.0,30,26,4730.25,COD,None,Yes,Yes,,Rider C
10673,C1050,BigBasket Now,Delhi,Snacks,2,198,158.4,20,49.0,10,8,950.4,Card,None,Yes,No,,Rider A
10674,C1278,Blinkit,Bengaluru,Household,4,557,473.45,15,39.0,30,26,1420.35,UPI,Gold,Yes,Yes,5.0,Rider E
10675,C1195,Zepto,Chennai,Fruits,3,154,154.0,0,,20,20,924.0,Wallet,Silver,No,Yes,5.0,Rider C
10676,C1077,BigBasket Now,Bengaluru,Snacks,3,788,788.0,0,0.0,10,5,4728.0,UPI,Gold,Yes,No,2.0,Rider E
10677,C1016,BigBasket Now,Bengaluru,Snacks,1,1173,1173.0,0,29.0,20,28,2346.0,UPI,Silver,Yes,Yes,2.0,Rider C
10678,C1043,BigBasket Now,Hyderabad,Fruits,6,469,422.1,10,29.0,15,32,2110.5,Card,Silver,No,Yes,,Rider C
10679,C1027,Instamart,Mumbai,Household,7,193,144.75,25,0.0,15,29,868.5,COD,Gold,No,Yes,,Rider D
10680,C1099,Blinkit,Delhi,Fruits,5,87,60.9,30,49.0,25,25,121.8,COD,Silver,No,Yes,,Rider D
10681,C1284,Instamart,Hyderabad,Dairy,1,82,77.9,5,0.0,25,39,389.5,UPI,None,Yes,No,2.0,Rider E
10682,C1046,Instamart,Hyderabad,Dairy,7,233,209.7,10,39.0,15,30,1677.6,UPI,Silver,No,No,2.0,Rider E
10683,C1016,BigBasket Now,Chennai,Vegetables,6,1157,809.9,30,19.0,10,12,5669.3,UPI,Silver,Yes,No,5.0,Rider E
10684,C1289,Blinkit,Pune,Fruits,6,276,207.0,25,19.0,30,27,1656.0,UPI,Gold,Yes,No,4.0,Rider E
10685,C1190,BigBasket Now,Pune,Vegetables,6,911,683.25,25,0.0,10,21,2049.75,Wallet,Gold,No,Yes,3.0,Rider A
10686,C1270,Zepto,Bengaluru,Household,7,476,404.6,15,49.0,10,9,1213.8,Wallet,Silver,Yes,No,4.0,Rider A
10687,C1001,Blinkit,Hyderabad,Household,8,1019,815.2,20,59.0,30,38,4076.0,Wallet,Silver,No,Yes,4.0,Rider A
10688,C1162,Zepto,Chennai,Dairy,6,853,597.1,30,29.0,20,21,2388.4,COD,None,Yes,Yes,,Rider D
10689,C1028,Instamart,Delhi,Vegetables,5,306,260.1,15,0.0,10,24,260.1,COD,Gold,No,No,,Rider C
10690,C1236,Instamart,Bengaluru,Vegetables,6,720,540.0,25,49.0,10,10,540.0,COD,None,No,Yes,5.0,Rider A
10691,C1237,BigBasket Now,Bengaluru,Household,3,912,820.8,10,59.0,25,38,820.8,Card,None,Yes,No,,Rider C
10692,C1234,Instamart, Chennai ,Dairy,7,216,162.0,25,19.0,20,23,486.0,Card,Silver,Yes,Yes,2.0,Rider C
10693,C1248,BigBasket Now,Pune,Household,2,67,67.0,0,39.0,30,44,402.0,UPI,Gold,No,Yes,1.0,Rider E
10694,C1248,Blinkit,Hyderabad,Vegetables,7,343,291.55,15,29.0,20,36,2332.4,Wallet,Silver,No,No,1.0,Rider C
10695,C1195,BigBasket Now,Pune,Snacks,8,262,209.6,20,0.0,10,18,419.2,UPI,Silver,No,Yes,2.0,Rider A
10696,C1116,BigBasket Now,Bengaluru,Beverages,1,869,869.0,0,19.0,15,10,869.0,COD,Gold,No,No,4.0,Rider B
10697,C1181,BigBasket Now,Hyderabad,Personal Care,4,893,714.4,20,39.0,15,19,3572.0,Card,Gold,Yes,No,5.0,Rider A
10698,C1286,Blinkit,Mumbai,Fruits,3,514,359.8,30,59.0,25,35,1079.4,UPI,Silver,Yes,Yes,5.0,Rider E
10699,C1163,Blinkit,Mumbai,Vegetables,2,437,371.45,15,49.0,15,33,2228.7,Wallet,Silver,No,Yes,3.0,Rider B
10700,C1232,Blinkit, Chennai ,Personal Care,6,857,771.3,10,39.0,25,36,1542.6,COD,Silver,Yes,No,3.0,Rider E
10701,C1211,Blinkit,Mumbai,Household,3,858,643.5,25,29.0,25,33,5148.0,Wallet,Silver,No,Yes,2.0,Rider A
10702,C1258,Blinkit,Mumbai,Snacks,8,868,737.8,15,0.0,20,32,737.8,Card,Gold,Yes,No,5.0,Rider D
10703,C1087,BigBasket Now,Pune,Household,2,993,695.1,30,0.0,20,29,4865.7,UPI,Gold,Yes,No,1.0,Rider C
10704,C1293,,Hyderabad,Household,5,1044,939.6,10,49.0,10,8,5637.6,UPI,Silver,No,Yes,4.0,Rider C
10705,C1144,BigBasket Now,Delhi,Personal Care,2,181,171.95,5,0.0,20,22,515.85,UPI,Gold,No,No,3.0,Rider A
10706,C1282,BigBasket Now,Delhi,Dairy,6,1125,1012.5,10,19.0,20,36,8100.0,COD,Gold,No,No,5.0,Rider C
10707,C1138,Instamart,Hyderabad,Vegetables,7,402,341.7,15,29.0,30,39,1366.8,UPI,None,Yes,Yes,5.0,Rider D
10708,C1023,Instamart,Delhi,Household,4,313,297.35,5,49.0,10,25,1784.1,COD,None,Yes,Yes,4.0,Rider C
10709,C1256,Instamart,Chennai,Dairy,4,71,60.35,15,29.0,25,39,482.8,Wallet,Gold,Yes,No,,Rider C
10710,C1151,BigBasket Now,Delhi,Fruits,2,925,740.0,20,19.0,30,36,740.0,Wallet,Silver,No,No,3.0,Rider A
10711,C1024,BigBasket Now,Mumbai,Personal Care,8,251,188.25,25,0.0,10,20,753.0,COD,None,Yes,No,1.0,Rider C
10712,C1109,Blinkit,Pune,Household,5,250,212.5,15,29.0,20,22,1700.0,Card,Gold,Yes,No,,Rider E
10713,C1273,Blinkit,Mumbai,Dairy,8,1098,933.3,15,39.0,10,7,2799.9,UPI,Silver,Yes,Yes,2.0,Rider D
10714,C1258,BigBasket Now,Pune,Household,7,884,618.8,30,29.0,25,24,1856.4,UPI,None,Yes,Yes,5.0,Rider A
10715,C1018,Instamart,Bengaluru,Household,7,1113,1001.7,10,19.0,10,21,2003.4,Card,Silver,No,Yes,4.0,Rider A
10716,C1113,Zepto,Mumbai,Fruits,8,350,262.5,25,19.0,20,25,1050.0,Wallet,Gold,Yes,Yes,2.0,Rider B
10717,C1041,Zepto,Pune,Dairy,7,136,136.0,0,0.0,30,45,952.0,Card,Silver,Yes,No,,Rider E
10718,C1022,Zepto,,Dairy,7,264,224.4,15,49.0,20,27,673.2,Wallet,Gold,No,No,3.0,Rider C
10719,C1215,Zepto,Mumbai,Personal Care,5,929,882.55,5,49.0,15,19,6177.85,COD,Silver,Yes,No,,Rider C
10720,C1225,Zepto,Pune,Dairy,7,640,608.0,5,19.0,25,20,1216.0,Wallet,Silver,No,No,2.0,Rider E
10721,C1221,Instamart,Bengaluru,Vegetables,7,998,748.5,25,49.0,10,24,5988.0,Card,Silver,No,Yes,3.0,Rider E
10722,C1183,BigBasket Now,Mumbai,Household,7,1145,1145.0,0,59.0,20,19,8015.0,Card,Gold,No,No,4.0,Rider C
10723,C1245,Zepto,Pune,Fruits,2,69,58.65,15,49.0,25,36,175.95,UPI,None,No,No,3.0,Rider B
10724,C1222,Instamart,Bengaluru,Snacks,1,875,743.75,15,59.0,20,31,4462.5,COD,None,No,Yes,4.0,Rider D
10725,C1289,Zepto,Bengaluru,Dairy,5,1184,947.2,20,29.0,10,28,947.2,UPI,Gold,Yes,No,3.0,Rider E
10726,C1210,Blinkit,Bengaluru,Vegetables,6,415,311.25,25,39.0,30,30,622.5,COD,None,No,Yes,2.0,Rider D
10727,C1122,Zepto,Chennai,Beverages,3,511,383.25,25,49.0,20,22,3066.0,Card,Gold,Yes,No,1.0,Rider E
10728,C1054,Zepto, Chennai ,Dairy,8,486,364.5,25,19.0,20,28,1458.0,Card,Silver,No,Yes,3.0,Rider B
10729,C1109,BigBasket Now,Pune,Snacks,5,98,73.5,25,39.0,10,18,588.0,Wallet,Gold,Yes,Yes,1.0,Rider C
10730,C1189,BigBasket Now,,Vegetables,3,790,553.0,30,0.0,20,28,3871.0,COD,Silver,Yes,Yes,1.0,Rider B
10731,C1189,Zepto,Pune,Fruits,4,306,260.1,15,49.0,30,41,2080.8,Wallet,Gold,Yes,Yes,2.0,Rider B
10732,C1104,Zepto,Mumbai,Personal Care,8,1155,981.75,15,29.0,25,21,981.75,UPI,Silver,No,No,2.0,Rider A
10733,C1078,Instamart,Bengaluru,Vegetables,3,895,760.75,15,49.0,15,10,6086.0,Card,Gold,Yes,No,,Rider D
10734,C1110,Instamart,Mumbai,Fruits,3,721,721.0,0,39.0,15,18,2163.0,COD,Silver,Yes,Yes,5.0,Rider E
10735,C1132,Instamart,Bengaluru,Fruits,8,1166,1166.0,0,29.0,15,23,8162.0,Card,Silver,No,Yes,1.0,Rider E
10736,C1212,Blinkit,Mumbai,Beverages,4,851,765.9,10,39.0,25,27,765.9,COD,None,Yes,Yes,1.0,Rider D
10737,C1279,BigBasket Now,Hyderabad,Personal Care,5,888,621.6,30,29.0,15,32,4351.2,UPI,Gold,No,No,5.0,Rider C
10738,C1246,Blinkit,Pune,Household,7,929,650.3,30,49.0,15,29,3901.8,COD,None,Yes,No,5.0,Rider E
10739,C1012,BigBasket Now,Pune,Beverages,4,888,621.6,30,59.0,15,26,1864.8,COD,Gold,No,Yes,4.0,Rider A
10740,C1194,Zepto,Bengaluru,Personal Care,1,897,852.15,5,29.0,15,29,5112.9,Wallet,None,No,No,3.0,Rider E
10741,C1240,Instamart,Chennai,Vegetables,8,776,698.4,10,59.0,25,28,698.4,COD,None,Yes,Yes,,Rider E
10742,C1000,Blinkit,Chennai,Dairy,5,730,547.5,25,49.0,30,26,1095.0,Card,None,No,No,1.0,Rider C
10743,C1229,Instamart,Mumbai,Vegetables,2,999,999.0,0,29.0,10,6,2997.0,Card,Silver,No,No,4.0,Rider C
10744,C1140,Instamart,Mumbai,Vegetables,2,957,861.3,10,49.0,15,21,6029.1,COD,Silver,Yes,Yes,,Rider D
10745,C1225,Instamart,Pune,Dairy,5,630,630.0,0,29.0,20,33,1260.0,COD,Gold,Yes,No,,Rider B
10746,C1277,Blinkit,,Beverages,1,862,775.8,10,19.0,15,21,5430.6,UPI,Gold,No,No,5.0,Rider A
10747,C1234,Zepto,Chennai,Snacks,6,1145,973.25,15,0.0,15,25,3893.0,Wallet,Gold,Yes,Yes,3.0,Rider D
10748,C1002,BigBasket Now,Pune,Fruits,4,1154,1096.3,5,49.0,20,25,5481.5,COD,None,No,Yes,5.0,Rider D
10749,C1184,BigBasket Now,Pune,Vegetables,7,733,513.1,30,0.0,20,38,3591.7,COD,Silver,Yes,Yes,1.0,Rider E
10750,C1142,Instamart,Chennai,Dairy,7,121,114.95,5,39.0,20,24,804.65,UPI,None,No,No,1.0,Rider B
10751,C1145,Blinkit,Chennai,Beverages,7,476,452.2,5,0.0,10,7,904.4,Card,None,No,No,5.0,Rider A
10752,C1061,Instamart,Bengaluru,Personal Care,7,921,644.7,30,29.0,20,36,2578.8,COD,Gold,No,Yes,3.0,Rider D
10753,C1221,Instamart,Pune,Personal Care,4,144,100.8,30,39.0,25,29,604.8,UPI,Gold,Yes,No,1.0,Rider E
10754,C1081,Blinkit,Bengaluru,Dairy,6,591,472.8,20,49.0,30,29,3309.6,Wallet,None,Yes,Yes,1.0,Rider B
10755,C1001,Instamart,Mumbai,Fruits,7,158,110.6,30,49.0,30,43,663.6,Wallet,Silver,Yes,No,1.0,Rider C
10756,C1036,BigBasket Now,Pune,Dairy,8,981,735.75,25,39.0,30,41,2943.0,COD,Silver,No,Yes,5.0,Rider C
10757,C1088,BigBasket Now,Bengaluru,Dairy,8,647,614.65,5,49.0,25,33,1229.3,UPI,None,Yes,Yes,1.0,Rider A
10758,C1257,BigBasket Now,Chennai,Beverages,2,388,329.8,15,49.0,10,26,329.8,Card,Gold,No,No,,Rider C
10759,C1201,Instamart,Chennai,Dairy,5,733,696.35,5,19.0,30,45,4874.45,UPI,Silver,Yes,No,4.0,Rider B
10760,C1272,Zepto,Chennai,Snacks,5,88,88.0,0,39.0,15,22,704.0,COD,Gold,Yes,Yes,5.0,Rider D
10761,C1292,Blinkit,Bengaluru,Dairy,4,580,551.0,5,49.0,10,12,3857.0,Card,Silver,Yes,Yes,3.0,Rider C
10762,C1062,Zepto,Pune,Household,2,559,475.15,15,29.0,15,10,3326.05,Card,Silver,No,No,4.0,Rider E
10763,C1256,BigBasket Now,Chennai,Dairy,5,1184,1006.4,15,49.0,30,46,6038.4,Card,Gold,No,Yes,1.0,Rider A
10764,C1087,BigBasket Now,Delhi,Beverages,3,641,512.8,20,29.0,20,31,2051.2,COD,Gold,No,No,2.0,Rider B
10765,C1092,Zepto,Bengaluru,Snacks,2,526,447.1,15,0.0,30,27,1788.4,Wallet,None,Yes,Yes,4.0,Rider E
10766,C1270,Instamart,Bengaluru,Fruits,1,955,859.5,10,59.0,30,30,6016.5,COD,Silver,Yes,No,,Rider C
10767,C1292,Blinkit,Hyderabad,Fruits,6,507,507.0,0,29.0,15,24,2028.0,Wallet,Silver,No,No,3.0,Rider D
10768,C1059,Instamart,,Dairy,8,419,293.3,30,59.0,30,44,2346.4,Wallet,None,No,Yes,3.0,Rider E
10769,C1204,BigBasket Now,Pune,Household,4,218,196.2,10,0.0,30,41,981.0,Wallet,None,No,Yes,3.0,Rider D
10770,C1270,BigBasket Now,Chennai,Dairy,2,88,74.8,15,59.0,15,11,448.8,Wallet,None,Yes,Yes,2.0,Rider E
10771,C1181,Zepto,Chennai,Beverages,2,1154,807.8,30,29.0,30,39,1615.6,Wallet,Gold,Yes,Yes,4.0,Rider B
10772,C1201,BigBasket Now,Hyderabad,Vegetables,8,1004,702.8,30,19.0,15,23,3514.0,Card,Silver,Yes,Yes,5.0,Rider D
10773,C1206,BigBasket Now,Pune,Dairy,8,967,870.3,10,39.0,25,32,3481.2,Card,None,Yes,No,4.0,Rider B
10774,C1088,Instamart,Mumbai,Personal Care,2,1085,1085.0,0,49.0,25,23,7595.0,COD,Silver,Yes,No,2.0,Rider E
10775,C1208,BigBasket Now,Mumbai,Snacks,6,741,518.7,30,59.0,15,28,3112.2,Wallet,,No,No,5.0,Rider D
10776,C1150,Zepto,Chennai,Beverages,8,278,278.0,0,39.0,25,32,1946.0,Card,Gold,Yes,No,3.0,Rider D
10777,C1033,Instamart,Chennai,Dairy,7,993,893.7,10,49.0,15,17,6255.9,Wallet,Gold,Yes,No,3.0,Rider D
10778,C1044,Blinkit,Pune,Beverages,3,576,518.4,10,39.0,10,15,2592.0,UPI,None,Yes,Yes,3.0,Rider E
10779,C1070,Blinkit,Delhi,Fruits,8,471,400.35,15,49.0,30,32,2402.1,Card,Silver,No,No,3.0,Rider B
10780,C1287,Blinkit, Chennai ,Beverages,3,662,463.4,30,49.0,20,27,3707.2,COD,None,Yes,Yes,1.0,Rider D
10781,C1179,Instamart,Mumbai,Beverages,1,335,268.0,20,19.0,10,7,536.0,UPI,Silver,No,Yes,,Rider D
10782,C1295,BigBasket Now,Chennai,fruit,5,922,875.9,5,19.0,10,12,4379.5,Card,Silver,No,No,5.0,Rider D
10783,C1033,Instamart,Pune,Personal Care,7,828,745.2,10,19.0,30,25,745.2,Card,Silver,Yes,Yes,1.0,Rider B
10784,C1296,Instamart,Pune,Dairy,5,201,140.7,30,49.0,20,33,844.2,COD,Gold,No,Yes,5.0,Rider A
10785,C1096,BigBasket Now,,Dairy,4,468,397.8,15,0.0,30,33,795.6,Wallet,None,No,No,5.0,Rider C
10786,C1198,Instamart,Bengaluru,Beverages,8,1080,918.0,15,29.0,10,21,1836.0,Wallet,Silver,Yes,No,,Rider A
10787,C1203,Blinkit,Chennai,Beverages,4,240,240.0,0,29.0,15,12,1680.0,Wallet,None,Yes,Yes,5.0,Rider C
10788,C1260,Blinkit,Chennai,Household,2,302,286.9,5,0.0,25,27,573.8,COD,Silver,Yes,Yes,5.0,Rider E
10789,C1193,Blinkit,Bengaluru,Snacks,7,1195,1075.5,10,59.0,25,22,4302.0,COD,Gold,No,No,1.0,Rider B
10790,C1130,Instamart,Chennai,Fruits,3,999,749.25,25,29.0,15,17,749.25,Card,Gold,No,No,3.0,Rider B
10791,C1117,BigBasket Now,Bengaluru,Vegetables,7,928,742.4,20,49.0,15,17,2969.6,Card,Silver,Yes,No,3.0,Rider B
10792,C1119,Blinkit,Hyderabad,Dairy,5,567,453.6,20,39.0,30,48,1360.8,UPI,Gold,Yes,Yes,2.0,Rider E
10793,C1094,Blinkit,Mumbai,Dairy,2,317,253.6,20,0.0,25,38,1268.0,Card,None,Yes,No,4.0,Rider E
10794,C1243,Zepto,Bengaluru,Personal Care,8,1179,1002.15,15,49.0,30,34,2004.3,COD,None,No,No,,Rider C
10795,C1007,Blinkit,Delhi,Snacks,4,801,640.8,20,39.0,15,25,4485.6,Card,Gold,Yes,Yes,4.0,Rider B
10796,C1076,Instamart,Bengaluru,Snacks,5,905,814.5,10,59.0,10,15,6516.0,UPI,Silver,Yes,No,4.0,Rider B
10797,C1178,BigBasket Now,Hyderabad,Dairy,2,1074,1074.0,0,29.0,30,30,6444.0,Card,Gold,Yes,No,4.0,Rider E
10798,C1042,Zepto,,fruit,7,304,243.2,20,19.0,25,22,1459.2,COD,None,Yes,Yes,2.0,Rider B
10799,C1298,Blinkit,Mumbai,Fruits,6,375,262.5,30,59.0,25,27,525.0,UPI,None,Yes,No,3.0,Rider B
10800,C1027,Blinkit,Delhi,Dairy,7,1031,824.8,20,19.0,20,17,3299.2,UPI,None,No,Yes,,Rider C
10801,C1000,Blinkit,Hyderabad,Snacks,5,1079,755.3,30,39.0,20,20,2265.9,Card,Gold,Yes,Yes,3.0,Rider E
10802,C1012,Blinkit,Pune,Beverages,7,111,83.25,25,0.0,10,6,333.0,Wallet,Gold,No,No,2.0,Rider A
10803,C1230,Instamart,Chennai,Snacks,6,452,339.0,25,19.0,15,24,2373.0,Wallet,,No,Yes,5.0,Rider D
10804,C1113,Instamart,Delhi,Fruits,4,277,235.45,15,49.0,25,21,706.35,UPI,None,Yes,Yes,4.0,Rider B
10805,C1295,Instamart,Bengaluru,Vegetables,7,626,532.1,15,59.0,25,36,1596.3,COD,Gold,No,Yes,,Rider A
10806,C1168,Instamart,Mumbai,Fruits,6,1171,819.7,30,29.0,15,26,819.7,Card,None,Yes,No,4.0,Rider B
10807,C1297,Instamart,Bengaluru,Household,7,736,515.2,30,0.0,20,19,2060.8,COD,Silver,Yes,Yes,5.0,Rider C
10808,C1102,Blinkit,Pune,Fruits,6,163,130.4,20,19.0,25,32,260.8,Wallet,Gold,Yes,No,1.0,Rider B
10809,C1083,Instamart,Mumbai,Dairy,3,315,236.25,25,59.0,30,33,1890.0,COD,Gold,Yes,No,1.0,Rider B
10810,C1286,Instamart,Hyderabad,Fruits,6,564,423.0,25,29.0,10,15,3384.0,UPI,Silver,No,No,2.0,Rider D
10811,C1281,Zepto,Mumbai,Beverages,1,244,183.0,25,0.0,10,6,732.0,Wallet,Silver,Yes,Yes,,Rider A
10812,C1231,Blinkit,Hyderabad,Vegetables,4,304,243.2,20,29.0,15,27,1945.6,Card,Silver,Yes,No,,Rider B
10813,C1216,blinkit,Bengaluru,Personal Care,3,564,564.0,0,19.0,15,19,1128.0,Card,Silver,Yes,No,5.0,Rider E
10814,C1225,BigBasket Now,Mumbai,Personal Care,1,573,429.75,25,19.0,20,21,3008.25,UPI,Gold,Yes,Yes,1.0,Rider A
10815,C1272,Zepto,Mumbai,Vegetables,2,616,431.2,30,49.0,30,44,862.4,Wallet,None,No,No,3.0,Rider C
10816,C1101,BigBasket Now,Chennai,Dairy,4,612,581.4,5,19.0,30,25,581.4,Wallet,Gold,No,Yes,1.0,Rider A
10817,C1176,,Pune,Vegetables,2,118,82.6,30,29.0,15,21,82.6,Card,Silver,Yes,Yes,1.0,Rider B
